地域,性別,年齢層,検査値範囲,人数
北海道,男,40～44歳,126以上,2490
北海道,男,40～44歳,110以上126未満,3826
北海道,男,40～44歳,100以上110未満,12043
北海道,男,40～44歳,100未満,51884
青森県,男,40～44歳,126以上,854
青森県,男,40～44歳,110以上126未満,1441
青森県,男,40～44歳,100以上110未満,4162
青森県,男,40～44歳,100未満,13723
岩手県,男,40～44歳,126以上,696
岩手県,男,40～44歳,110以上126未満,1122
岩手県,男,40～44歳,100以上110未満,3354
岩手県,男,40～44歳,100未満,12755
宮城県,男,40～44歳,126以上,1469
宮城県,男,40～44歳,110以上126未満,2972
宮城県,男,40～44歳,100以上110未満,9040
宮城県,男,40～44歳,100未満,29209
秋田県,男,40～44歳,126以上,557
秋田県,男,40～44歳,110以上126未満,974
秋田県,男,40～44歳,100以上110未満,2791
秋田県,男,40～44歳,100未満,9636
山形県,男,40～44歳,126以上,725
山形県,男,40～44歳,110以上126未満,1423
山形県,男,40～44歳,100以上110未満,4517
山形県,男,40～44歳,100未満,14761
福島県,男,40～44歳,126以上,1172
福島県,男,40～44歳,110以上126未満,1992
福島県,男,40～44歳,100以上110未満,6254
福島県,男,40～44歳,100未満,22097
茨城県,男,40～44歳,126以上,1626
茨城県,男,40～44歳,110以上126未満,3063
茨城県,男,40～44歳,100以上110未満,9386
茨城県,男,40～44歳,100未満,31715
栃木県,男,40～44歳,126以上,1154
栃木県,男,40～44歳,110以上126未満,1829
栃木県,男,40～44歳,100以上110未満,5937
栃木県,男,40～44歳,100未満,26256
群馬県,男,40～44歳,126以上,1105
群馬県,男,40～44歳,110以上126未満,2044
群馬県,男,40～44歳,100以上110未満,6353
群馬県,男,40～44歳,100未満,22365
埼玉県,男,40～44歳,126以上,4081
埼玉県,男,40～44歳,110以上126未満,6577
埼玉県,男,40～44歳,100以上110未満,21790
埼玉県,男,40～44歳,100未満,98520
千葉県,男,40～44歳,126以上,3302
千葉県,男,40～44歳,110以上126未満,5455
千葉県,男,40～44歳,100以上110未満,18091
千葉県,男,40～44歳,100未満,77045
東京都,男,40～44歳,126以上,8153
東京都,男,40～44歳,110以上126未満,14205
東京都,男,40～44歳,100以上110未満,49537
東京都,男,40～44歳,100未満,220144
神奈川県,男,40～44歳,126以上,4994
神奈川県,男,40～44歳,110以上126未満,8509
神奈川県,男,40～44歳,100以上110未満,30173
神奈川県,男,40～44歳,100未満,126647
新潟県,男,40～44歳,126以上,1119
新潟県,男,40～44歳,110以上126未満,1957
新潟県,男,40～44歳,100以上110未満,6765
新潟県,男,40～44歳,100未満,28973
富山県,男,40～44歳,126以上,597
富山県,男,40～44歳,110以上126未満,1148
富山県,男,40～44歳,100以上110未満,4078
富山県,男,40～44歳,100未満,11951
石川県,男,40～44歳,126以上,497
石川県,男,40～44歳,110以上126未満,962
石川県,男,40～44歳,100以上110未満,3325
石川県,男,40～44歳,100未満,12778
福井県,男,40～44歳,126以上,285
福井県,男,40～44歳,110以上126未満,593
福井県,男,40～44歳,100以上110未満,2068
福井県,男,40～44歳,100未満,7306
山梨県,男,40～44歳,126以上,412
山梨県,男,40～44歳,110以上126未満,748
山梨県,男,40～44歳,100以上110未満,2602
山梨県,男,40～44歳,100未満,10006
長野県,男,40～44歳,126以上,862
長野県,男,40～44歳,110以上126未満,1980
長野県,男,40～44歳,100以上110未満,6883
長野県,男,40～44歳,100未満,24189
岐阜県,男,40～44歳,126以上,778
岐阜県,男,40～44歳,110以上126未満,1256
岐阜県,男,40～44歳,100以上110未満,4593
岐阜県,男,40～44歳,100未満,23937
静岡県,男,40～44歳,126以上,2029
静岡県,男,40～44歳,110以上126未満,3748
静岡県,男,40～44歳,100以上110未満,13265
静岡県,男,40～44歳,100未満,48705
愛知県,男,40～44歳,126以上,3647
愛知県,男,40～44歳,110以上126未満,6203
愛知県,男,40～44歳,100以上110未満,22353
愛知県,男,40～44歳,100未満,104251
三重県,男,40～44歳,126以上,891
三重県,男,40～44歳,110以上126未満,1760
三重県,男,40～44歳,100以上110未満,5802
三重県,男,40～44歳,100未満,20343
滋賀県,男,40～44歳,126以上,503
滋賀県,男,40～44歳,110以上126未満,889
滋賀県,男,40～44歳,100以上110未満,3173
滋賀県,男,40～44歳,100未満,17356
京都府,男,40～44歳,126以上,871
京都府,男,40～44歳,110以上126未満,1585
京都府,男,40～44歳,100以上110未満,5667
京都府,男,40～44歳,100未満,28501
大阪府,男,40～44歳,126以上,3726
大阪府,男,40～44歳,110以上126未満,6285
大阪府,男,40～44歳,100以上110未満,21616
大阪府,男,40～44歳,100未満,100504
兵庫県,男,40～44歳,126以上,2032
兵庫県,男,40～44歳,110以上126未満,3911
兵庫県,男,40～44歳,100以上110未満,14090
兵庫県,男,40～44歳,100未満,60347
奈良県,男,40～44歳,126以上,470
奈良県,男,40～44歳,110以上126未満,760
奈良県,男,40～44歳,100以上110未満,2667
奈良県,男,40～44歳,100未満,13629
和歌山県,男,40～44歳,126以上,411
和歌山県,男,40～44歳,110以上126未満,658
和歌山県,男,40～44歳,100以上110未満,2257
和歌山県,男,40～44歳,100未満,9050
鳥取県,男,40～44歳,126以上,238
鳥取県,男,40～44歳,110以上126未満,383
鳥取県,男,40～44歳,100以上110未満,1390
鳥取県,男,40～44歳,100未満,5407
島根県,男,40～44歳,126以上,336
島根県,男,40～44歳,110以上126未満,835
島根県,男,40～44歳,100以上110未満,2659
島根県,男,40～44歳,100未満,6839
岡山県,男,40～44歳,126以上,857
岡山県,男,40～44歳,110以上126未満,2053
岡山県,男,40～44歳,100以上110未満,6982
岡山県,男,40～44歳,100未満,18230
広島県,男,40～44歳,126以上,1362
広島県,男,40～44歳,110以上126未満,2840
広島県,男,40～44歳,100以上110未満,9582
広島県,男,40～44歳,100未満,30321
山口県,男,40～44歳,126以上,639
山口県,男,40～44歳,110以上126未満,1325
山口県,男,40～44歳,100以上110未満,4112
山口県,男,40～44歳,100未満,13823
徳島県,男,40～44歳,126以上,380
徳島県,男,40～44歳,110以上126未満,684
徳島県,男,40～44歳,100以上110未満,2201
徳島県,男,40～44歳,100未満,7459
香川県,男,40～44歳,126以上,458
香川県,男,40～44歳,110以上126未満,980
香川県,男,40～44歳,100以上110未満,3363
香川県,男,40～44歳,100未満,9461
愛媛県,男,40～44歳,126以上,635
愛媛県,男,40～44歳,110以上126未満,1241
愛媛県,男,40～44歳,100以上110未満,4087
愛媛県,男,40～44歳,100未満,13863
高知県,男,40～44歳,126以上,356
高知県,男,40～44歳,110以上126未満,865
高知県,男,40～44歳,100以上110未満,2836
高知県,男,40～44歳,100未満,5537
福岡県,男,40～44歳,126以上,2821
福岡県,男,40～44歳,110以上126未満,5239
福岡県,男,40～44歳,100以上110未満,17081
福岡県,男,40～44歳,100未満,59430
佐賀県,男,40～44歳,126以上,443
佐賀県,男,40～44歳,110以上126未満,825
佐賀県,男,40～44歳,100以上110未満,2808
佐賀県,男,40～44歳,100未満,9020
長崎県,男,40～44歳,126以上,603
長崎県,男,40～44歳,110以上126未満,1127
長崎県,男,40～44歳,100以上110未満,3580
長崎県,男,40～44歳,100未満,12574
熊本県,男,40～44歳,126以上,1149
熊本県,男,40～44歳,110以上126未満,2009
熊本県,男,40～44歳,100以上110未満,6300
熊本県,男,40～44歳,100未満,19745
大分県,男,40～44歳,126以上,687
大分県,男,40～44歳,110以上126未満,1160
大分県,男,40～44歳,100以上110未満,3688
大分県,男,40～44歳,100未満,13266
宮崎県,男,40～44歳,126以上,584
宮崎県,男,40～44歳,110以上126未満,1072
宮崎県,男,40～44歳,100以上110未満,3080
宮崎県,男,40～44歳,100未満,12695
鹿児島県,男,40～44歳,126以上,917
鹿児島県,男,40～44歳,110以上126未満,1721
鹿児島県,男,40～44歳,100以上110未満,5145
鹿児島県,男,40～44歳,100未満,15863
沖縄県,男,40～44歳,126以上,839
沖縄県,男,40～44歳,110以上126未満,1600
沖縄県,男,40～44歳,100以上110未満,5242
沖縄県,男,40～44歳,100未満,14931
北海道,男,45～49歳,126以上,4779
北海道,男,45～49歳,110以上126未満,6939
北海道,男,45～49歳,100以上110未満,17223
北海道,男,45～49歳,100未満,57863
青森県,男,45～49歳,126以上,1693
青森県,男,45～49歳,110以上126未満,2356
青森県,男,45～49歳,100以上110未満,5495
青森県,男,45～49歳,100未満,14601
岩手県,男,45～49歳,126以上,1274
岩手県,男,45～49歳,110以上126未満,1932
岩手県,男,45～49歳,100以上110未満,4604
岩手県,男,45～49歳,100未満,13159
宮城県,男,45～49歳,126以上,2767
宮城県,男,45～49歳,110以上126未満,4661
宮城県,男,45～49歳,100以上110未満,11552
宮城県,男,45～49歳,100未満,30297
秋田県,男,45～49歳,126以上,1014
秋田県,男,45～49歳,110以上126未満,1519
秋田県,男,45～49歳,100以上110未満,3669
秋田県,男,45～49歳,100未満,9828
山形県,男,45～49歳,126以上,1298
山形県,男,45～49歳,110以上126未満,2220
山形県,男,45～49歳,100以上110未満,5553
山形県,男,45～49歳,100未満,14543
福島県,男,45～49歳,126以上,2151
福島県,男,45～49歳,110以上126未満,3237
福島県,男,45～49歳,100以上110未満,8213
福島県,男,45～49歳,100未満,22935
茨城県,男,45～49歳,126以上,3217
茨城県,男,45～49歳,110以上126未満,5205
茨城県,男,45～49歳,100以上110未満,12837
茨城県,男,45～49歳,100未満,34505
栃木県,男,45～49歳,126以上,2302
栃木県,男,45～49歳,110以上126未満,3294
栃木県,男,45～49歳,100以上110未満,8458
栃木県,男,45～49歳,100未満,28080
群馬県,男,45～49歳,126以上,2261
群馬県,男,45～49歳,110以上126未満,3455
群馬県,男,45～49歳,100以上110未満,8812
群馬県,男,45～49歳,100未満,24717
埼玉県,男,45～49歳,126以上,8222
埼玉県,男,45～49歳,110以上126未満,12115
埼玉県,男,45～49歳,100以上110未満,31318
埼玉県,男,45～49歳,100未満,107894
千葉県,男,45～49歳,126以上,6551
千葉県,男,45～49歳,110以上126未満,9901
千葉県,男,45～49歳,100以上110未満,26274
千葉県,男,45～49歳,100未満,84704
東京都,男,45～49歳,126以上,14993
東京都,男,45～49歳,110以上126未満,24057
東京都,男,45～49歳,100以上110未満,66120
東京都,男,45～49歳,100未満,224565
神奈川県,男,45～49歳,126以上,9675
神奈川県,男,45～49歳,110以上126未満,15729
神奈川県,男,45～49歳,100以上110未満,43235
神奈川県,男,45～49歳,100未満,139159
新潟県,男,45～49歳,126以上,2161
新潟県,男,45～49歳,110以上126未満,3469
新潟県,男,45～49歳,100以上110未満,9644
新潟県,男,45～49歳,100未満,30916
富山県,男,45～49歳,126以上,1216
富山県,男,45～49歳,110以上126未満,2180
富山県,男,45～49歳,100以上110未満,5966
富山県,男,45～49歳,100未満,13702
石川県,男,45～49歳,126以上,1077
石川県,男,45～49歳,110以上126未満,1787
石川県,男,45～49歳,100以上110未満,5013
石川県,男,45～49歳,100未満,14718
福井県,男,45～49歳,126以上,578
福井県,男,45～49歳,110以上126未満,979
福井県,男,45～49歳,100以上110未満,2968
福井県,男,45～49歳,100未満,7918
山梨県,男,45～49歳,126以上,790
山梨県,男,45～49歳,110以上126未満,1341
山梨県,男,45～49歳,100以上110未満,3690
山梨県,男,45～49歳,100未満,10959
長野県,男,45～49歳,126以上,1762
長野県,男,45～49歳,110以上126未満,3606
長野県,男,45～49歳,100以上110未満,9864
長野県,男,45～49歳,100未満,26911
岐阜県,男,45～49歳,126以上,1592
岐阜県,男,45～49歳,110以上126未満,2664
岐阜県,男,45～49歳,100以上110未満,6924
岐阜県,男,45～49歳,100未満,27235
静岡県,男,45～49歳,126以上,4277
静岡県,男,45～49歳,110以上126未満,6642
静岡県,男,45～49歳,100以上110未満,17974
静岡県,男,45～49歳,100未満,53027
愛知県,男,45～49歳,126以上,7344
愛知県,男,45～49歳,110以上126未満,11519
愛知県,男,45～49歳,100以上110未満,31586
愛知県,男,45～49歳,100未満,112744
三重県,男,45～49歳,126以上,1931
三重県,男,45～49歳,110以上126未満,3171
三重県,男,45～49歳,100以上110未満,8504
三重県,男,45～49歳,100未満,23175
滋賀県,男,45～49歳,126以上,1016
滋賀県,男,45～49歳,110以上126未満,1644
滋賀県,男,45～49歳,100以上110未満,4504
滋賀県,男,45～49歳,100未満,18414
京都府,男,45～49歳,126以上,1915
京都府,男,45～49歳,110以上126未満,3090
京都府,男,45～49歳,100以上110未満,8545
京都府,男,45～49歳,100未満,32549
大阪府,男,45～49歳,126以上,7841
大阪府,男,45～49歳,110以上126未満,11912
大阪府,男,45～49歳,100以上110未満,32350
大阪府,男,45～49歳,100未満,114307
兵庫県,男,45～49歳,126以上,4362
兵庫県,男,45～49歳,110以上126未満,7473
兵庫県,男,45～49歳,100以上110未満,21114
兵庫県,男,45～49歳,100未満,68432
奈良県,男,45～49歳,126以上,994
奈良県,男,45～49歳,110以上126未満,1524
奈良県,男,45～49歳,100以上110未満,3940
奈良県,男,45～49歳,100未満,16406
和歌山県,男,45～49歳,126以上,822
和歌山県,男,45～49歳,110以上126未満,1175
和歌山県,男,45～49歳,100以上110未満,3269
和歌山県,男,45～49歳,100未満,10764
鳥取県,男,45～49歳,126以上,418
鳥取県,男,45～49歳,110以上126未満,754
鳥取県,男,45～49歳,100以上110未満,1980
鳥取県,男,45～49歳,100未満,5552
島根県,男,45～49歳,126以上,646
島根県,男,45～49歳,110以上126未満,1351
島根県,男,45～49歳,100以上110未満,3414
島根県,男,45～49歳,100未満,7426
岡山県,男,45～49歳,126以上,1819
岡山県,男,45～49歳,110以上126未満,3555
岡山県,男,45～49歳,100以上110未満,9681
岡山県,男,45～49歳,100未満,20142
広島県,男,45～49歳,126以上,2870
広島県,男,45～49歳,110以上126未満,5217
広島県,男,45～49歳,100以上110未満,13390
広島県,男,45～49歳,100未満,33777
山口県,男,45～49歳,126以上,1350
山口県,男,45～49歳,110以上126未満,2343
山口県,男,45～49歳,100以上110未満,6027
山口県,男,45～49歳,100未満,15847
徳島県,男,45～49歳,126以上,728
徳島県,男,45～49歳,110以上126未満,1167
徳島県,男,45～49歳,100以上110未満,2979
徳島県,男,45～49歳,100未満,7799
香川県,男,45～49歳,126以上,938
香川県,男,45～49歳,110以上126未満,1805
香川県,男,45～49歳,100以上110未満,4586
香川県,男,45～49歳,100未満,10597
愛媛県,男,45～49歳,126以上,1320
愛媛県,男,45～49歳,110以上126未満,2240
愛媛県,男,45～49歳,100以上110未満,5552
愛媛県,男,45～49歳,100未満,15625
高知県,男,45～49歳,126以上,763
高知県,男,45～49歳,110以上126未満,1444
高知県,男,45～49歳,100以上110未満,3679
高知県,男,45～49歳,100未満,5968
福岡県,男,45～49歳,126以上,5338
福岡県,男,45～49歳,110以上126未満,8641
福岡県,男,45～49歳,100以上110未満,22318
福岡県,男,45～49歳,100未満,60386
佐賀県,男,45～49歳,126以上,756
佐賀県,男,45～49歳,110以上126未満,1317
佐賀県,男,45～49歳,100以上110未満,3473
佐賀県,男,45～49歳,100未満,8791
長崎県,男,45～49歳,126以上,1254
長崎県,男,45～49歳,110以上126未満,1844
長崎県,男,45～49歳,100以上110未満,4763
長崎県,男,45～49歳,100未満,13654
熊本県,男,45～49歳,126以上,1993
熊本県,男,45～49歳,110以上126未満,3263
熊本県,男,45～49歳,100以上110未満,7808
熊本県,男,45～49歳,100未満,19397
大分県,男,45～49歳,126以上,1226
大分県,男,45～49歳,110以上126未満,2017
大分県,男,45～49歳,100以上110未満,4999
大分県,男,45～49歳,100未満,14126
宮崎県,男,45～49歳,126以上,1067
宮崎県,男,45～49歳,110以上126未満,1668
宮崎県,男,45～49歳,100以上110未満,4079
宮崎県,男,45～49歳,100未満,13086
鹿児島県,男,45～49歳,126以上,1714
鹿児島県,男,45～49歳,110以上126未満,2645
鹿児島県,男,45～49歳,100以上110未満,6494
鹿児島県,男,45～49歳,100未満,15623
沖縄県,男,45～49歳,126以上,1691
沖縄県,男,45～49歳,110以上126未満,2363
沖縄県,男,45～49歳,100以上110未満,6481
沖縄県,男,45～49歳,100未満,15405
北海道,男,50～54歳,126以上,6424
北海道,男,50～54歳,110以上126未満,8795
北海道,男,50～54歳,100以上110未満,17629
北海道,男,50～54歳,100未満,48096
青森県,男,50～54歳,126以上,2201
青森県,男,50～54歳,110以上126未満,2996
青森県,男,50～54歳,100以上110未満,5715
青森県,男,50～54歳,100未満,12130
岩手県,男,50～54歳,126以上,1732
岩手県,男,50～54歳,110以上126未満,2388
岩手県,男,50～54歳,100以上110未満,4612
岩手県,男,50～54歳,100未満,10954
宮城県,男,50～54歳,126以上,3879
宮城県,男,50～54歳,110以上126未満,5751
宮城県,男,50～54歳,100以上110未満,11036
宮城県,男,50～54歳,100未満,24320
秋田県,男,50～54歳,126以上,1334
秋田県,男,50～54歳,110以上126未満,1847
秋田県,男,50～54歳,100以上110未満,3736
秋田県,男,50～54歳,100未満,7862
山形県,男,50～54歳,126以上,1820
山形県,男,50～54歳,110以上126未満,2621
山形県,男,50～54歳,100以上110未満,5377
山形県,男,50～54歳,100未満,11915
福島県,男,50～54歳,126以上,2910
福島県,男,50～54歳,110以上126未満,3988
福島県,男,50～54歳,100以上110未満,8269
福島県,男,50～54歳,100未満,18608
茨城県,男,50～54歳,126以上,4671
茨城県,男,50～54歳,110以上126未満,6572
茨城県,男,50～54歳,100以上110未満,13446
茨城県,男,50～54歳,100未満,28706
栃木県,男,50～54歳,126以上,3121
栃木県,男,50～54歳,110以上126未満,4048
栃木県,男,50～54歳,100以上110未満,8505
栃木県,男,50～54歳,100未満,23376
群馬県,男,50～54歳,126以上,3054
群馬県,男,50～54歳,110以上126未満,4428
群馬県,男,50～54歳,100以上110未満,9272
群馬県,男,50～54歳,100未満,21144
埼玉県,男,50～54歳,126以上,11692
埼玉県,男,50～54歳,110以上126未満,15954
埼玉県,男,50～54歳,100以上110未満,34199
埼玉県,男,50～54歳,100未満,93236
千葉県,男,50～54歳,126以上,9515
千葉県,男,50～54歳,110以上126未満,13145
千葉県,男,50～54歳,100以上110未満,28493
千葉県,男,50～54歳,100未満,74992
東京都,男,50～54歳,126以上,22645
東京都,男,50～54歳,110以上126未満,31873
東京都,男,50～54歳,100以上110未満,71167
東京都,男,50～54歳,100未満,197909
神奈川県,男,50～54歳,126以上,15220
神奈川県,男,50～54歳,110以上126未満,21895
神奈川県,男,50～54歳,100以上110未満,48689
神奈川県,男,50～54歳,100未満,127505
新潟県,男,50～54歳,126以上,3103
新潟県,男,50～54歳,110以上126未満,4632
新潟県,男,50～54歳,100以上110未満,10416
新潟県,男,50～54歳,100未満,25162
富山県,男,50～54歳,126以上,1699
富山県,男,50～54歳,110以上126未満,2645
富山県,男,50～54歳,100以上110未満,5922
富山県,男,50～54歳,100未満,11344
石川県,男,50～54歳,126以上,1484
石川県,男,50～54歳,110以上126未満,2314
石川県,男,50～54歳,100以上110未満,4934
石川県,男,50～54歳,100未満,11826
福井県,男,50～54歳,126以上,836
福井県,男,50～54歳,110以上126未満,1359
福井県,男,50～54歳,100以上110未満,2994
福井県,男,50～54歳,100未満,6455
山梨県,男,50～54歳,126以上,1139
山梨県,男,50～54歳,110以上126未満,1860
山梨県,男,50～54歳,100以上110未満,4099
山梨県,男,50～54歳,100未満,10037
長野県,男,50～54歳,126以上,2610
長野県,男,50～54歳,110以上126未満,4522
長野県,男,50～54歳,100以上110未満,10400
長野県,男,50～54歳,100未満,23629
岐阜県,男,50～54歳,126以上,2386
岐阜県,男,50～54歳,110以上126未満,3372
岐阜県,男,50～54歳,100以上110未満,7565
岐阜県,男,50～54歳,100未満,23567
静岡県,男,50～54歳,126以上,5998
静岡県,男,50～54歳,110以上126未満,8701
静岡県,男,50～54歳,100以上110未満,19413
静岡県,男,50～54歳,100未満,45736
愛知県,男,50～54歳,126以上,11178
愛知県,男,50～54歳,110以上126未満,15533
愛知県,男,50～54歳,100以上110未満,35119
愛知県,男,50～54歳,100未満,97879
三重県,男,50～54歳,126以上,2680
三重県,男,50～54歳,110以上126未満,4160
三重県,男,50～54歳,100以上110未満,8767
三重県,男,50～54歳,100未満,20311
滋賀県,男,50～54歳,126以上,1499
滋賀県,男,50～54歳,110以上126未満,2025
滋賀県,男,50～54歳,100以上110未満,4833
滋賀県,男,50～54歳,100未満,15241
京都府,男,50～54歳,126以上,2812
京都府,男,50～54歳,110以上126未満,4020
京都府,男,50～54歳,100以上110未満,9174
京都府,男,50～54歳,100未満,27947
大阪府,男,50～54歳,126以上,12027
大阪府,男,50～54歳,110以上126未満,16468
大阪府,男,50～54歳,100以上110未満,35841
大阪府,男,50～54歳,100未満,102228
兵庫県,男,50～54歳,126以上,6529
兵庫県,男,50～54歳,110以上126未満,10279
兵庫県,男,50～54歳,100以上110未満,22798
兵庫県,男,50～54歳,100未満,60882
奈良県,男,50～54歳,126以上,1511
奈良県,男,50～54歳,110以上126未満,2099
奈良県,男,50～54歳,100以上110未満,4600
奈良県,男,50～54歳,100未満,15015
和歌山県,男,50～54歳,126以上,1193
和歌山県,男,50～54歳,110以上126未満,1614
和歌山県,男,50～54歳,100以上110未満,3361
和歌山県,男,50～54歳,100未満,9223
鳥取県,男,50～54歳,126以上,558
鳥取県,男,50～54歳,110以上126未満,886
鳥取県,男,50～54歳,100以上110未満,1932
鳥取県,男,50～54歳,100未満,4533
島根県,男,50～54歳,126以上,932
島根県,男,50～54歳,110以上126未満,1621
島根県,男,50～54歳,100以上110未満,3296
島根県,男,50～54歳,100未満,5580
岡山県,男,50～54歳,126以上,2582
岡山県,男,50～54歳,110以上126未満,4267
岡山県,男,50～54歳,100以上110未満,9332
岡山県,男,50～54歳,100未満,15990
広島県,男,50～54歳,126以上,4198
広島県,男,50～54歳,110以上126未満,6448
広島県,男,50～54歳,100以上110未満,13881
広島県,男,50～54歳,100未満,27395
山口県,男,50～54歳,126以上,1779
山口県,男,50～54歳,110以上126未満,2781
山口県,男,50～54歳,100以上110未満,5803
山口県,男,50～54歳,100未満,12825
徳島県,男,50～54歳,126以上,948
徳島県,男,50～54歳,110以上126未満,1447
徳島県,男,50～54歳,100以上110未満,2868
徳島県,男,50～54歳,100未満,6375
香川県,男,50～54歳,126以上,1269
香川県,男,50～54歳,110以上126未満,2034
香川県,男,50～54歳,100以上110未満,4546
香川県,男,50～54歳,100未満,8204
愛媛県,男,50～54歳,126以上,1774
愛媛県,男,50～54歳,110以上126未満,2755
愛媛県,男,50～54歳,100以上110未満,5559
愛媛県,男,50～54歳,100未満,12281
高知県,男,50～54歳,126以上,1007
高知県,男,50～54歳,110以上126未満,1599
高知県,男,50～54歳,100以上110未満,3300
高知県,男,50～54歳,100未満,4451
福岡県,男,50～54歳,126以上,7082
福岡県,男,50～54歳,110以上126未満,10173
福岡県,男,50～54歳,100以上110未満,21764
福岡県,男,50～54歳,100未満,48169
佐賀県,男,50～54歳,126以上,1089
佐賀県,男,50～54歳,110以上126未満,1636
佐賀県,男,50～54歳,100以上110未満,3340
佐賀県,男,50～54歳,100未満,7002
長崎県,男,50～54歳,126以上,1744
長崎県,男,50～54歳,110以上126未満,2387
長崎県,男,50～54歳,100以上110未満,4840
長崎県,男,50～54歳,100未満,11803
熊本県,男,50～54歳,126以上,2691
熊本県,男,50～54歳,110以上126未満,3736
熊本県,男,50～54歳,100以上110未満,7445
熊本県,男,50～54歳,100未満,15336
大分県,男,50～54歳,126以上,1610
大分県,男,50～54歳,110以上126未満,2380
大分県,男,50～54歳,100以上110未満,4811
大分県,男,50～54歳,100未満,11225
宮崎県,男,50～54歳,126以上,1425
宮崎県,男,50～54歳,110以上126未満,1961
宮崎県,男,50～54歳,100以上110未満,3954
宮崎県,男,50～54歳,100未満,10411
鹿児島県,男,50～54歳,126以上,2242
鹿児島県,男,50～54歳,110以上126未満,3108
鹿児島県,男,50～54歳,100以上110未満,6500
鹿児島県,男,50～54歳,100未満,12823
沖縄県,男,50～54歳,126以上,2020
沖縄県,男,50～54歳,110以上126未満,2703
沖縄県,男,50～54歳,100以上110未満,5967
沖縄県,男,50～54歳,100未満,12092
北海道,男,55～59歳,126以上,7636
北海道,男,55～59歳,110以上126未満,9694
北海道,男,55～59歳,100以上110未満,16483
北海道,男,55～59歳,100未満,37471
青森県,男,55～59歳,126以上,2729
青森県,男,55～59歳,110以上126未満,3462
青森県,男,55～59歳,100以上110未満,5424
青森県,男,55～59歳,100未満,9898
岩手県,男,55～59歳,126以上,2109
岩手県,男,55～59歳,110以上126未満,2658
岩手県,男,55～59歳,100以上110未満,4520
岩手県,男,55～59歳,100未満,8811
宮城県,男,55～59歳,126以上,4246
宮城県,男,55～59歳,110以上126未満,5809
宮城県,男,55～59歳,100以上110未満,9697
宮城県,男,55～59歳,100未満,18148
秋田県,男,55～59歳,126以上,1715
秋田県,男,55～59歳,110以上126未満,2292
秋田県,男,55～59歳,100以上110未満,3865
秋田県,男,55～59歳,100未満,6874
山形県,男,55～59歳,126以上,2134
山形県,男,55～59歳,110以上126未満,3002
山形県,男,55～59歳,100以上110未満,5289
山形県,男,55～59歳,100未満,9999
福島県,男,55～59歳,126以上,3542
福島県,男,55～59歳,110以上126未満,4641
福島県,男,55～59歳,100以上110未満,8072
福島県,男,55～59歳,100未満,15291
茨城県,男,55～59歳,126以上,5092
茨城県,男,55～59歳,110以上126未満,6699
茨城県,男,55～59歳,100以上110未満,11499
茨城県,男,55～59歳,100未満,20580
栃木県,男,55～59歳,126以上,3387
栃木県,男,55～59歳,110以上126未満,4359
栃木県,男,55～59歳,100以上110未満,7689
栃木県,男,55～59歳,100未満,16974
群馬県,男,55～59歳,126以上,3397
群馬県,男,55～59歳,110以上126未満,4542
群馬県,男,55～59歳,100以上110未満,7925
群馬県,男,55～59歳,100未満,15355
埼玉県,男,55～59歳,126以上,12443
埼玉県,男,55～59歳,110以上126未満,16106
埼玉県,男,55～59歳,100以上110未満,28638
埼玉県,男,55～59歳,100未満,65287
千葉県,男,55～59歳,126以上,10181
千葉県,男,55～59歳,110以上126未満,13278
千葉県,男,55～59歳,100以上110未満,23937
千葉県,男,55～59歳,100未満,51432
東京都,男,55～59歳,126以上,24631
東京都,男,55～59歳,110以上126未満,32888
東京都,男,55～59歳,100以上110未満,61223
東京都,男,55～59歳,100未満,142039
神奈川県,男,55～59歳,126以上,16657
神奈川県,男,55～59歳,110以上126未満,22233
神奈川県,男,55～59歳,100以上110未満,42340
神奈川県,男,55～59歳,100未満,92002
新潟県,男,55～59歳,126以上,3749
新潟県,男,55～59歳,110以上126未満,5034
新潟県,男,55～59歳,100以上110未満,9950
新潟県,男,55～59歳,100未満,19467
富山県,男,55～59歳,126以上,1848
富山県,男,55～59歳,110以上126未満,2759
富山県,男,55～59歳,100以上110未満,4895
富山県,男,55～59歳,100未満,7679
石川県,男,55～59歳,126以上,1737
石川県,男,55～59歳,110以上126未満,2428
石川県,男,55～59歳,100以上110未満,4291
石川県,男,55～59歳,100未満,8190
福井県,男,55～59歳,126以上,1048
福井県,男,55～59歳,110以上126未満,1474
福井県,男,55～59歳,100以上110未満,2790
福井県,男,55～59歳,100未満,4904
山梨県,男,55～59歳,126以上,1391
山梨県,男,55～59歳,110以上126未満,2025
山梨県,男,55～59歳,100以上110未満,3938
山梨県,男,55～59歳,100未満,7985
長野県,男,55～59歳,126以上,3088
長野県,男,55～59歳,110以上126未満,4836
長野県,男,55～59歳,100以上110未満,9506
長野県,男,55～59歳,100未満,18034
岐阜県,男,55～59歳,126以上,2654
岐阜県,男,55～59歳,110以上126未満,3641
岐阜県,男,55～59歳,100以上110未満,6999
岐阜県,男,55～59歳,100未満,17458
静岡県,男,55～59歳,126以上,6683
静岡県,男,55～59歳,110以上126未満,8942
静岡県,男,55～59歳,100以上110未満,17164
静岡県,男,55～59歳,100未満,33705
愛知県,男,55～59歳,126以上,12220
愛知県,男,55～59歳,110以上126未満,15872
愛知県,男,55～59歳,100以上110未満,30014
愛知県,男,55～59歳,100未満,68777
