都道府県,性別,年齢区分,下限値,上限値,人数
熊本県,男性,40～44歳,60.0,90.0,1824
熊本県,男性,40～44歳,45.0,60.0,89
熊本県,男性,40～44歳,30.0,45.0,-
熊本県,男性,40～44歳,0.0,30.0,-
大分県,男性,40～44歳,90.0,inf,472
大分県,男性,40～44歳,60.0,90.0,2109
大分県,男性,40～44歳,45.0,60.0,115
大分県,男性,40～44歳,30.0,45.0,-
大分県,男性,40～44歳,0.0,30.0,-
宮崎県,男性,40～44歳,90.0,inf,474
宮崎県,男性,40～44歳,60.0,90.0,1501
宮崎県,男性,40～44歳,45.0,60.0,48
宮崎県,男性,40～44歳,30.0,45.0,-
宮崎県,男性,40～44歳,0.0,30.0,-
鹿児島県,男性,40～44歳,90.0,inf,467
鹿児島県,男性,40～44歳,60.0,90.0,1985
鹿児島県,男性,40～44歳,45.0,60.0,105
鹿児島県,男性,40～44歳,30.0,45.0,-
鹿児島県,男性,40～44歳,0.0,30.0,-
沖縄県,男性,40～44歳,90.0,inf,340
沖縄県,男性,40～44歳,60.0,90.0,2090
沖縄県,男性,40～44歳,45.0,60.0,163
沖縄県,男性,40～44歳,30.0,45.0,-
沖縄県,男性,40～44歳,0.0,30.0,-
北海道,男性,45～49歳,90.0,inf,1597
北海道,男性,45～49歳,60.0,90.0,9602
北海道,男性,45～49歳,45.0,60.0,812
北海道,男性,45～49歳,30.0,45.0,26
北海道,男性,45～49歳,0.0,30.0,-
青森県,男性,45～49歳,90.0,inf,322
青森県,男性,45～49歳,60.0,90.0,2277
青森県,男性,45～49歳,45.0,60.0,237
青森県,男性,45～49歳,30.0,45.0,-
青森県,男性,45～49歳,0.0,30.0,-
岩手県,男性,45～49歳,90.0,inf,315
岩手県,男性,45～49歳,60.0,90.0,2751
岩手県,男性,45～49歳,45.0,60.0,248
岩手県,男性,45～49歳,30.0,45.0,-
岩手県,男性,45～49歳,0.0,30.0,-
宮城県,男性,45～49歳,90.0,inf,842
宮城県,男性,45～49歳,60.0,90.0,5125
宮城県,男性,45～49歳,45.0,60.0,428
宮城県,男性,45～49歳,30.0,45.0,-
宮城県,男性,45～49歳,0.0,30.0,-
秋田県,男性,45～49歳,90.0,inf,205
秋田県,男性,45～49歳,60.0,90.0,1463
秋田県,男性,45～49歳,45.0,60.0,153
秋田県,男性,45～49歳,30.0,45.0,-
秋田県,男性,45～49歳,0.0,30.0,-
山形県,男性,45～49歳,90.0,inf,323
山形県,男性,45～49歳,60.0,90.0,1891
山形県,男性,45～49歳,45.0,60.0,154
山形県,男性,45～49歳,30.0,45.0,-
山形県,男性,45～49歳,0.0,30.0,-
福島県,男性,45～49歳,90.0,inf,443
福島県,男性,45～49歳,60.0,90.0,2616
福島県,男性,45～49歳,45.0,60.0,211
福島県,男性,45～49歳,30.0,45.0,12
福島県,男性,45～49歳,0.0,30.0,-
茨城県,男性,45～49歳,90.0,inf,952
茨城県,男性,45～49歳,60.0,90.0,6998
茨城県,男性,45～49歳,45.0,60.0,562
茨城県,男性,45～49歳,30.0,45.0,-
茨城県,男性,45～49歳,0.0,30.0,12
栃木県,男性,45～49歳,90.0,inf,618
栃木県,男性,45～49歳,60.0,90.0,3556
栃木県,男性,45～49歳,45.0,60.0,244
栃木県,男性,45～49歳,30.0,45.0,-
栃木県,男性,45～49歳,0.0,30.0,14
群馬県,男性,45～49歳,90.0,inf,379
群馬県,男性,45～49歳,60.0,90.0,2575
群馬県,男性,45～49歳,45.0,60.0,304
群馬県,男性,45～49歳,30.0,45.0,-
群馬県,男性,45～49歳,0.0,30.0,-
埼玉県,男性,45～49歳,90.0,inf,2056
埼玉県,男性,45～49歳,60.0,90.0,12749
埼玉県,男性,45～49歳,45.0,60.0,946
埼玉県,男性,45～49歳,30.0,45.0,25
埼玉県,男性,45～49歳,0.0,30.0,35
千葉県,男性,45～49歳,90.0,inf,1894
千葉県,男性,45～49歳,60.0,90.0,12291
千葉県,男性,45～49歳,45.0,60.0,930
千葉県,男性,45～49歳,30.0,45.0,-
千葉県,男性,45～49歳,0.0,30.0,22
東京都,男性,45～49歳,90.0,inf,5726
東京都,男性,45～49歳,60.0,90.0,35486
東京都,男性,45～49歳,45.0,60.0,2637
東京都,男性,45～49歳,30.0,45.0,110
東京都,男性,45～49歳,0.0,30.0,70
神奈川県,男性,45～49歳,90.0,inf,2979
神奈川県,男性,45～49歳,60.0,90.0,21898
神奈川県,男性,45～49歳,45.0,60.0,1927
神奈川県,男性,45～49歳,30.0,45.0,73
神奈川県,男性,45～49歳,0.0,30.0,44
新潟県,男性,45～49歳,90.0,inf,413
新潟県,男性,45～49歳,60.0,90.0,2236
新潟県,男性,45～49歳,45.0,60.0,185
新潟県,男性,45～49歳,30.0,45.0,-
新潟県,男性,45～49歳,0.0,30.0,-
富山県,男性,45～49歳,90.0,inf,205
富山県,男性,45～49歳,60.0,90.0,1664
富山県,男性,45～49歳,45.0,60.0,181
富山県,男性,45～49歳,30.0,45.0,-
富山県,男性,45～49歳,0.0,30.0,-
石川県,男性,45～49歳,90.0,inf,300
石川県,男性,45～49歳,60.0,90.0,2648
石川県,男性,45～49歳,45.0,60.0,293
石川県,男性,45～49歳,30.0,45.0,-
石川県,男性,45～49歳,0.0,30.0,-
福井県,男性,45～49歳,90.0,inf,117
福井県,男性,45～49歳,60.0,90.0,934
福井県,男性,45～49歳,45.0,60.0,95
福井県,男性,45～49歳,30.0,45.0,-
福井県,男性,45～49歳,0.0,30.0,-
山梨県,男性,45～49歳,90.0,inf,119
山梨県,男性,45～49歳,60.0,90.0,838
山梨県,男性,45～49歳,45.0,60.0,76
山梨県,男性,45～49歳,30.0,45.0,-
山梨県,男性,45～49歳,0.0,30.0,-
長野県,男性,45～49歳,90.0,inf,575
長野県,男性,45～49歳,60.0,90.0,5337
長野県,男性,45～49歳,45.0,60.0,527
長野県,男性,45～49歳,30.0,45.0,-
長野県,男性,45～49歳,0.0,30.0,12
岐阜県,男性,45～49歳,90.0,inf,341
岐阜県,男性,45～49歳,60.0,90.0,2458
岐阜県,男性,45～49歳,45.0,60.0,250
岐阜県,男性,45～49歳,30.0,45.0,-
岐阜県,男性,45～49歳,0.0,30.0,-
