都道府県,性別,年齢区分,下限値,上限値,人数
奈良県,男性,45～49歳,100.0,110.0,1032
奈良県,男性,45～49歳,90.0,100.0,3324
奈良県,男性,45～49歳,85.0,90.0,3217
奈良県,男性,45～49歳,80.0,85.0,4593
奈良県,男性,45～49歳,0.0,80.0,14097
和歌山県,男性,45～49歳,110.0,inf,305
和歌山県,男性,45～49歳,100.0,110.0,962
和歌山県,男性,45～49歳,90.0,100.0,2795
和歌山県,男性,45～49歳,85.0,90.0,2490
和歌山県,男性,45～49歳,80.0,85.0,3357
和歌山県,男性,45～49歳,0.0,80.0,8688
鳥取県,男性,45～49歳,110.0,inf,210
鳥取県,男性,45～49歳,100.0,110.0,566
鳥取県,男性,45～49歳,90.0,100.0,1638
鳥取県,男性,45～49歳,85.0,90.0,1435
鳥取県,男性,45～49歳,80.0,85.0,1985
鳥取県,男性,45～49歳,0.0,80.0,5680
島根県,男性,45～49歳,110.0,inf,217
島根県,男性,45～49歳,100.0,110.0,707
島根県,男性,45～49歳,90.0,100.0,2225
島根県,男性,45～49歳,85.0,90.0,2004
島根県,男性,45～49歳,80.0,85.0,2658
島根県,男性,45～49歳,0.0,80.0,7419
岡山県,男性,45～49歳,110.0,inf,442
岡山県,男性,45～49歳,100.0,110.0,1846
岡山県,男性,45～49歳,90.0,100.0,5715
岡山県,男性,45～49歳,85.0,90.0,5295
岡山県,男性,45～49歳,80.0,85.0,7239
岡山県,男性,45～49歳,0.0,80.0,23078
広島県,男性,45～49歳,110.0,inf,797
広島県,男性,45～49歳,100.0,110.0,2699
広島県,男性,45～49歳,90.0,100.0,8504
広島県,男性,45～49歳,85.0,90.0,8233
広島県,男性,45～49歳,80.0,85.0,11469
広島県,男性,45～49歳,0.0,80.0,35233
山口県,男性,45～49歳,110.0,inf,393
山口県,男性,45～49歳,100.0,110.0,1326
山口県,男性,45～49歳,90.0,100.0,4026
山口県,男性,45～49歳,85.0,90.0,4076
山口県,男性,45～49歳,80.0,85.0,5162
山口県,男性,45～49歳,0.0,80.0,14278
徳島県,男性,45～49歳,110.0,inf,130
徳島県,男性,45～49歳,100.0,110.0,457
徳島県,男性,45～49歳,90.0,100.0,1541
徳島県,男性,45～49歳,85.0,90.0,1589
徳島県,男性,45～49歳,80.0,85.0,2434
徳島県,男性,45～49歳,0.0,80.0,8770
香川県,男性,45～49歳,110.0,inf,252
香川県,男性,45～49歳,100.0,110.0,782
香川県,男性,45～49歳,90.0,100.0,2546
香川県,男性,45～49歳,85.0,90.0,2607
香川県,男性,45～49歳,80.0,85.0,3887
香川県,男性,45～49歳,0.0,80.0,12374
愛媛県,男性,45～49歳,110.0,inf,376
愛媛県,男性,45～49歳,100.0,110.0,1308
愛媛県,男性,45～49歳,90.0,100.0,4117
愛媛県,男性,45～49歳,85.0,90.0,3779
愛媛県,男性,45～49歳,80.0,85.0,5142
愛媛県,男性,45～49歳,0.0,80.0,15451
高知県,男性,45～49歳,110.0,inf,200
高知県,男性,45～49歳,100.0,110.0,651
高知県,男性,45～49歳,90.0,100.0,1978
高知県,男性,45～49歳,85.0,90.0,1780
高知県,男性,45～49歳,80.0,85.0,2550
高知県,男性,45～49歳,0.0,80.0,7656
福岡県,男性,45～49歳,110.0,inf,1298
福岡県,男性,45～49歳,100.0,110.0,4329
福岡県,男性,45～49歳,90.0,100.0,13748
福岡県,男性,45～49歳,85.0,90.0,13063
福岡県,男性,45～49歳,80.0,85.0,19142
福岡県,男性,45～49歳,0.0,80.0,57250
佐賀県,男性,45～49歳,110.0,inf,181
佐賀県,男性,45～49歳,100.0,110.0,553
佐賀県,男性,45～49歳,90.0,100.0,2044
佐賀県,男性,45～49歳,85.0,90.0,1829
佐賀県,男性,45～49歳,80.0,85.0,2889
佐賀県,男性,45～49歳,0.0,80.0,8466
長崎県,男性,45～49歳,110.0,inf,310
長崎県,男性,45～49歳,100.0,110.0,1032
長崎県,男性,45～49歳,90.0,100.0,3343
長崎県,男性,45～49歳,85.0,90.0,3218
長崎県,男性,45～49歳,80.0,85.0,4242
長崎県,男性,45～49歳,0.0,80.0,11950
熊本県,男性,45～49歳,110.0,inf,402
熊本県,男性,45～49歳,100.0,110.0,1325
熊本県,男性,45～49歳,90.0,100.0,4594
熊本県,男性,45～49歳,85.0,90.0,4234
熊本県,男性,45～49歳,80.0,85.0,6023
熊本県,男性,45～49歳,0.0,80.0,18133
大分県,男性,45～49歳,110.0,inf,271
大分県,男性,45～49歳,100.0,110.0,950
大分県,男性,45～49歳,90.0,100.0,3313
大分県,男性,45～49歳,85.0,90.0,3247
大分県,男性,45～49歳,80.0,85.0,4725
大分県,男性,45～49歳,0.0,80.0,12662
宮崎県,男性,45～49歳,110.0,inf,233
宮崎県,男性,45～49歳,100.0,110.0,787
宮崎県,男性,45～49歳,90.0,100.0,2809
宮崎県,男性,45～49歳,85.0,90.0,2723
宮崎県,男性,45～49歳,80.0,85.0,3584
宮崎県,男性,45～49歳,0.0,80.0,11128
鹿児島県,男性,45～49歳,110.0,inf,329
鹿児島県,男性,45～49歳,100.0,110.0,1200
鹿児島県,男性,45～49歳,90.0,100.0,3851
鹿児島県,男性,45～49歳,85.0,90.0,3419
鹿児島県,男性,45～49歳,80.0,85.0,5003
鹿児島県,男性,45～49歳,0.0,80.0,15059
沖縄県,男性,45～49歳,110.0,inf,334
沖縄県,男性,45～49歳,100.0,110.0,1270
沖縄県,男性,45～49歳,90.0,100.0,4048
沖縄県,男性,45～49歳,85.0,90.0,3332
沖縄県,男性,45～49歳,80.0,85.0,4973
沖縄県,男性,45～49歳,0.0,80.0,14632
