都道府県,性別,年齢区分,下限値,上限値,人数
茨城県,女性,45～49歳,40.0,inf,50683
栃木県,女性,45～49歳,0.0,35.0,87
栃木県,女性,45～49歳,35.0,40.0,361
栃木県,女性,45～49歳,40.0,inf,34633
群馬県,女性,45～49歳,0.0,35.0,101
群馬県,女性,45～49歳,35.0,40.0,332
群馬県,女性,45～49歳,40.0,inf,33902
埼玉県,女性,45～49歳,0.0,35.0,288
埼玉県,女性,45～49歳,35.0,40.0,1062
埼玉県,女性,45～49歳,40.0,inf,131023
千葉県,女性,45～49歳,0.0,35.0,228
千葉県,女性,45～49歳,35.0,40.0,883
千葉県,女性,45～49歳,40.0,inf,111533
東京都,女性,45～49歳,0.0,35.0,639
東京都,女性,45～49歳,35.0,40.0,2190
東京都,女性,45～49歳,40.0,inf,301692
神奈川県,女性,45～49歳,0.0,35.0,377
神奈川県,女性,45～49歳,35.0,40.0,1238
神奈川県,女性,45～49歳,40.0,inf,173948
新潟県,女性,45～49歳,0.0,35.0,135
新潟県,女性,45～49歳,35.0,40.0,420
新潟県,女性,45～49歳,40.0,inf,43935
富山県,女性,45～49歳,0.0,35.0,61
富山県,女性,45～49歳,35.0,40.0,165
富山県,女性,45～49歳,40.0,inf,21973
石川県,女性,45～49歳,0.0,35.0,57
石川県,女性,45～49歳,35.0,40.0,197
石川県,女性,45～49歳,40.0,inf,23791
福井県,女性,45～49歳,0.0,35.0,40
福井県,女性,45～49歳,35.0,40.0,113
福井県,女性,45～49歳,40.0,inf,14909
山梨県,女性,45～49歳,0.0,35.0,42
山梨県,女性,45～49歳,35.0,40.0,139
山梨県,女性,45～49歳,40.0,inf,15765
長野県,女性,45～49歳,0.0,35.0,104
長野県,女性,45～49歳,35.0,40.0,350
長野県,女性,45～49歳,40.0,inf,39985
岐阜県,女性,45～49歳,0.0,35.0,89
岐阜県,女性,45～49歳,35.0,40.0,296
岐阜県,女性,45～49歳,40.0,inf,35746
静岡県,女性,45～49歳,0.0,35.0,136
静岡県,女性,45～49歳,35.0,40.0,561
静岡県,女性,45～49歳,40.0,inf,67908
愛知県,女性,45～49歳,0.0,35.0,333
愛知県,女性,45～49歳,35.0,40.0,1076
愛知県,女性,45～49歳,40.0,inf,140141
三重県,女性,45～49歳,0.0,35.0,87
三重県,女性,45～49歳,35.0,40.0,291
三重県,女性,45～49歳,40.0,inf,32539
滋賀県,女性,45～49歳,0.0,35.0,67
滋賀県,女性,45～49歳,35.0,40.0,232
滋賀県,女性,45～49歳,40.0,inf,27301
京都府,女性,45～49歳,0.0,35.0,77
京都府,女性,45～49歳,35.0,40.0,291
京都府,女性,45～49歳,40.0,inf,45106
大阪府,女性,45～49歳,0.0,35.0,361
大阪府,女性,45～49歳,35.0,40.0,1139
大阪府,女性,45～49歳,40.0,inf,152890
兵庫県,女性,45～49歳,0.0,35.0,231
兵庫県,女性,45～49歳,35.0,40.0,686
兵庫県,女性,45～49歳,40.0,inf,95018
奈良県,女性,45～49歳,0.0,35.0,45
奈良県,女性,45～49歳,35.0,40.0,151
奈良県,女性,45～49歳,40.0,inf,21697
和歌山県,女性,45～49歳,0.0,35.0,42
和歌山県,女性,45～49歳,35.0,40.0,123
和歌山県,女性,45～49歳,40.0,inf,14147
鳥取県,女性,45～49歳,0.0,35.0,23
鳥取県,女性,45～49歳,35.0,40.0,75
鳥取県,女性,45～49歳,40.0,inf,9378
島根県,女性,45～49歳,0.0,35.0,35
島根県,女性,45～49歳,35.0,40.0,77
島根県,女性,45～49歳,40.0,inf,12679
岡山県,女性,45～49歳,0.0,35.0,89
岡山県,女性,45～49歳,35.0,40.0,290
岡山県,女性,45～49歳,40.0,inf,33965
広島県,女性,45～49歳,0.0,35.0,129
広島県,女性,45～49歳,35.0,40.0,403
広島県,女性,45～49歳,40.0,inf,49307
山口県,女性,45～49歳,0.0,35.0,47
山口県,女性,45～49歳,35.0,40.0,143
山口県,女性,45～49歳,40.0,inf,21046
徳島県,女性,45～49歳,0.0,35.0,41
徳島県,女性,45～49歳,35.0,40.0,130
徳島県,女性,45～49歳,40.0,inf,12535
香川県,女性,45～49歳,0.0,35.0,53
香川県,女性,45～49歳,35.0,40.0,188
香川県,女性,45～49歳,40.0,inf,17589
愛媛県,女性,45～49歳,0.0,35.0,81
愛媛県,女性,45～49歳,35.0,40.0,252
愛媛県,女性,45～49歳,40.0,inf,23494
高知県,女性,45～49歳,0.0,35.0,36
高知県,女性,45～49歳,35.0,40.0,103
高知県,女性,45～49歳,40.0,inf,12484
福岡県,女性,45～49歳,0.0,35.0,175
福岡県,女性,45～49歳,35.0,40.0,630
福岡県,女性,45～49歳,40.0,inf,86561
佐賀県,女性,45～49歳,0.0,35.0,29
佐賀県,女性,45～49歳,35.0,40.0,103
佐賀県,女性,45～49歳,40.0,inf,12859
長崎県,女性,45～49歳,0.0,35.0,48
長崎県,女性,45～49歳,35.0,40.0,176
長崎県,女性,45～49歳,40.0,inf,20545
熊本県,女性,45～49歳,0.0,35.0,87
熊本県,女性,45～49歳,35.0,40.0,285
熊本県,女性,45～49歳,40.0,inf,30023
大分県,女性,45～49歳,0.0,35.0,47
大分県,女性,45～49歳,35.0,40.0,182
大分県,女性,45～49歳,40.0,inf,20442
宮崎県,女性,45～49歳,0.0,35.0,48
宮崎県,女性,45～49歳,35.0,40.0,177
宮崎県,女性,45～49歳,40.0,inf,16999
鹿児島県,女性,45～49歳,0.0,35.0,74
鹿児島県,女性,45～49歳,35.0,40.0,206
鹿児島県,女性,45～49歳,40.0,inf,22518
沖縄県,女性,45～49歳,0.0,35.0,116
沖縄県,女性,45～49歳,35.0,40.0,334
沖縄県,女性,45～49歳,40.0,inf,24998
北海道,女性,50～54歳,0.0,35.0,158
北海道,女性,50～54歳,35.0,40.0,602
北海道,女性,50～54歳,40.0,inf,74944
青森県,女性,50～54歳,0.0,35.0,42
青森県,女性,50～54歳,35.0,40.0,133
青森県,女性,50～54歳,40.0,inf,20805
岩手県,女性,50～54歳,0.0,35.0,45
岩手県,女性,50～54歳,35.0,40.0,147
岩手県,女性,50～54歳,40.0,inf,20796
宮城県,女性,50～54歳,0.0,35.0,92
宮城県,女性,50～54歳,35.0,40.0,309
宮城県,女性,50～54歳,40.0,inf,41314
秋田県,女性,50～54歳,0.0,35.0,38
秋田県,女性,50～54歳,35.0,40.0,150
秋田県,女性,50～54歳,40.0,inf,16040
山形県,女性,50～54歳,0.0,35.0,50
山形県,女性,50～54歳,35.0,40.0,170
山形県,女性,50～54歳,40.0,inf,21027
福島県,女性,50～54歳,0.0,35.0,74
福島県,女性,50～54歳,35.0,40.0,257
福島県,女性,50～54歳,40.0,inf,30397
茨城県,女性,50～54歳,0.0,35.0,96
茨城県,女性,50～54歳,35.0,40.0,370
茨城県,女性,50～54歳,40.0,inf,49516
栃木県,女性,50～54歳,0.0,35.0,56
栃木県,女性,50～54歳,35.0,40.0,233
栃木県,女性,50～54歳,40.0,inf,33417
群馬県,女性,50～54歳,0.0,35.0,73
群馬県,女性,50～54歳,35.0,40.0,262
群馬県,女性,50～54歳,40.0,inf,33933
埼玉県,女性,50～54歳,0.0,35.0,247
埼玉県,女性,50～54歳,35.0,40.0,866
埼玉県,女性,50～54歳,40.0,inf,131052
千葉県,女性,50～54歳,0.0,35.0,188
千葉県,女性,50～54歳,35.0,40.0,736
千葉県,女性,50～54歳,40.0,inf,111956
東京都,女性,50～54歳,0.0,35.0,545
東京都,女性,50～54歳,35.0,40.0,1812
東京都,女性,50～54歳,40.0,inf,295021
神奈川県,女性,50～54歳,0.0,35.0,259
神奈川県,女性,50～54歳,35.0,40.0,1017
神奈川県,女性,50～54歳,40.0,inf,177810
新潟県,女性,50～54歳,0.0,35.0,85
新潟県,女性,50～54歳,35.0,40.0,328
新潟県,女性,50～54歳,40.0,inf,41650
富山県,女性,50～54歳,0.0,35.0,50
富山県,女性,50～54歳,35.0,40.0,133
富山県,女性,50～54歳,40.0,inf,21295
石川県,女性,50～54歳,0.0,35.0,41
石川県,女性,50～54歳,35.0,40.0,144
石川県,女性,50～54歳,40.0,inf,22381
福井県,女性,50～54歳,0.0,35.0,25
福井県,女性,50～54歳,35.0,40.0,98
福井県,女性,50～54歳,40.0,inf,14321
山梨県,女性,50～54歳,0.0,35.0,30
山梨県,女性,50～54歳,35.0,40.0,142
山梨県,女性,50～54歳,40.0,inf,16290
長野県,女性,50～54歳,0.0,35.0,90
長野県,女性,50～54歳,35.0,40.0,302
長野県,女性,50～54歳,40.0,inf,39833
岐阜県,女性,50～54歳,0.0,35.0,74
岐阜県,女性,50～54歳,35.0,40.0,235
岐阜県,女性,50～54歳,40.0,inf,36372
静岡県,女性,50～54歳,0.0,35.0,120
静岡県,女性,50～54歳,35.0,40.0,456
静岡県,女性,50～54歳,40.0,inf,68486
愛知県,女性,50～54歳,0.0,35.0,246
愛知県,女性,50～54歳,35.0,40.0,860
愛知県,女性,50～54歳,40.0,inf,139685
三重県,女性,50～54歳,0.0,35.0,67
三重県,女性,50～54歳,35.0,40.0,242
三重県,女性,50～54歳,40.0,inf,32850
滋賀県,女性,50～54歳,0.0,35.0,66
滋賀県,女性,50～54歳,35.0,40.0,225
滋賀県,女性,50～54歳,40.0,inf,25886
京都府,女性,50～54歳,0.0,35.0,70
京都府,女性,50～54歳,35.0,40.0,278
京都府,女性,50～54歳,40.0,inf,43734
大阪府,女性,50～54歳,0.0,35.0,296
大阪府,女性,50～54歳,35.0,40.0,1038
大阪府,女性,50～54歳,40.0,inf,155220
兵庫県,女性,50～54歳,0.0,35.0,146
兵庫県,女性,50～54歳,35.0,40.0,572
兵庫県,女性,50～54歳,40.0,inf,95362
奈良県,女性,50～54歳,0.0,35.0,40
奈良県,女性,50～54歳,35.0,40.0,140
奈良県,女性,50～54歳,40.0,inf,22469
和歌山県,女性,50～54歳,0.0,35.0,26
和歌山県,女性,50～54歳,35.0,40.0,109
和歌山県,女性,50～54歳,40.0,inf,14609
鳥取県,女性,50～54歳,0.0,35.0,21
鳥取県,女性,50～54歳,35.0,40.0,72
鳥取県,女性,50～54歳,40.0,inf,8577
島根県,女性,50～54歳,0.0,35.0,12
島根県,女性,50～54歳,35.0,40.0,83
島根県,女性,50～54歳,40.0,inf,11404
岡山県,女性,50～54歳,0.0,35.0,72
岡山県,女性,50～54歳,35.0,40.0,227
岡山県,女性,50～54歳,40.0,inf,32216
広島県,女性,50～54歳,0.0,35.0,79
広島県,女性,50～54歳,35.0,40.0,303
広島県,女性,50～54歳,40.0,inf,47492
山口県,女性,50～54歳,0.0,35.0,34
山口県,女性,50～54歳,35.0,40.0,118
山口県,女性,50～54歳,40.0,inf,21078
徳島県,女性,50～54歳,0.0,35.0,33
徳島県,女性,50～54歳,35.0,40.0,93
徳島県,女性,50～54歳,40.0,inf,12121
香川県,女性,50～54歳,0.0,35.0,37
香川県,女性,50～54歳,35.0,40.0,139
香川県,女性,50～54歳,40.0,inf,16577
愛媛県,女性,50～54歳,0.0,35.0,54
愛媛県,女性,50～54歳,35.0,40.0,199
愛媛県,女性,50～54歳,40.0,inf,22895
高知県,女性,50～54歳,0.0,35.0,18
高知県,女性,50～54歳,35.0,40.0,100
高知県,女性,50～54歳,40.0,inf,11805
福岡県,女性,50～54歳,0.0,35.0,104
福岡県,女性,50～54歳,35.0,40.0,442
福岡県,女性,50～54歳,40.0,inf,81105
佐賀県,女性,50～54歳,0.0,35.0,25
佐賀県,女性,50～54歳,35.0,40.0,92
佐賀県,女性,50～54歳,40.0,inf,12244
長崎県,女性,50～54歳,0.0,35.0,49
長崎県,女性,50～54歳,35.0,40.0,145
長崎県,女性,50～54歳,40.0,inf,20532
熊本県,女性,50～54歳,0.0,35.0,68
熊本県,女性,50～54歳,35.0,40.0,214
熊本県,女性,50～54歳,40.0,inf,28295
大分県,女性,50～54歳,0.0,35.0,39
大分県,女性,50～54歳,35.0,40.0,145
大分県,女性,50～54歳,40.0,inf,19666
宮崎県,女性,50～54歳,0.0,35.0,34
宮崎県,女性,50～54歳,35.0,40.0,154
宮崎県,女性,50～54歳,40.0,inf,15965
鹿児島県,女性,50～54歳,0.0,35.0,62
鹿児島県,女性,50～54歳,35.0,40.0,197
鹿児島県,女性,50～54歳,40.0,inf,22226
沖縄県,女性,50～54歳,0.0,35.0,69
沖縄県,女性,50～54歳,35.0,40.0,271
沖縄県,女性,50～54歳,40.0,inf,22683
北海道,女性,55～59歳,0.0,35.0,120
北海道,女性,55～59歳,35.0,40.0,442
北海道,女性,55～59歳,40.0,inf,65856
青森県,女性,55～59歳,0.0,35.0,24
青森県,女性,55～59歳,35.0,40.0,110
青森県,女性,55～59歳,40.0,inf,19910
岩手県,女性,55～59歳,0.0,35.0,45
岩手県,女性,55～59歳,35.0,40.0,118
岩手県,女性,55～59歳,40.0,inf,19584
宮城県,女性,55～59歳,0.0,35.0,68
宮城県,女性,55～59歳,35.0,40.0,247
宮城県,女性,55～59歳,40.0,inf,36702
秋田県,女性,55～59歳,0.0,35.0,32
秋田県,女性,55～59歳,35.0,40.0,116
秋田県,女性,55～59歳,40.0,inf,15499
山形県,女性,55～59歳,0.0,35.0,50
山形県,女性,55～59歳,35.0,40.0,116
山形県,女性,55～59歳,40.0,inf,20600
福島県,女性,55～59歳,0.0,35.0,56
福島県,女性,55～59歳,35.0,40.0,242
福島県,女性,55～59歳,40.0,inf,29504
茨城県,女性,55～59歳,0.0,35.0,72
茨城県,女性,55～59歳,35.0,40.0,304
茨城県,女性,55～59歳,40.0,inf,41893
栃木県,女性,55～59歳,0.0,35.0,56
栃木県,女性,55～59歳,35.0,40.0,194
栃木県,女性,55～59歳,40.0,inf,28297
群馬県,女性,55～59歳,0.0,35.0,69
群馬県,女性,55～59歳,35.0,40.0,217
群馬県,女性,55～59歳,40.0,inf,28856
埼玉県,女性,55～59歳,0.0,35.0,164
埼玉県,女性,55～59歳,35.0,40.0,614
埼玉県,女性,55～59歳,40.0,inf,106020
千葉県,女性,55～59歳,0.0,35.0,139
千葉県,女性,55～59歳,35.0,40.0,510
千葉県,女性,55～59歳,40.0,inf,89674
東京都,女性,55～59歳,0.0,35.0,333
東京都,女性,55～59歳,35.0,40.0,1280
東京都,女性,55～59歳,40.0,inf,232230
神奈川県,女性,55～59歳,0.0,35.0,165
神奈川県,女性,55～59歳,35.0,40.0,736
神奈川県,女性,55～59歳,40.0,inf,139049
新潟県,女性,55～59歳,0.0,35.0,64
新潟県,女性,55～59歳,35.0,40.0,268
新潟県,女性,55～59歳,40.0,inf,37855
富山県,女性,55～59歳,0.0,35.0,21
富山県,女性,55～59歳,35.0,40.0,108
富山県,女性,55～59歳,40.0,inf,17960
石川県,女性,55～59歳,0.0,35.0,30
石川県,女性,55～59歳,35.0,40.0,95
石川県,女性,55～59歳,40.0,inf,18902
福井県,女性,55～59歳,0.0,35.0,28
福井県,女性,55～59歳,35.0,40.0,69
福井県,女性,55～59歳,40.0,inf,12781
山梨県,女性,55～59歳,0.0,35.0,22
山梨県,女性,55～59歳,35.0,40.0,106
山梨県,女性,55～59歳,40.0,inf,15062
長野県,女性,55～59歳,0.0,35.0,53
長野県,女性,55～59歳,35.0,40.0,247
長野県,女性,55～59歳,40.0,inf,35359
岐阜県,女性,55～59歳,0.0,35.0,57
岐阜県,女性,55～59歳,35.0,40.0,195
岐阜県,女性,55～59歳,40.0,inf,31822
静岡県,女性,55～59歳,0.0,35.0,86
静岡県,女性,55～59歳,35.0,40.0,308
静岡県,女性,55～59歳,40.0,inf,58114
愛知県,女性,55～59歳,0.0,35.0,153
愛知県,女性,55～59歳,35.0,40.0,606
愛知県,女性,55～59歳,40.0,inf,111479
三重県,女性,55～59歳,0.0,35.0,38
三重県,女性,55～59歳,35.0,40.0,182
三重県,女性,55～59歳,40.0,inf,28548
滋賀県,女性,55～59歳,0.0,35.0,45
滋賀県,女性,55～59歳,35.0,40.0,138
滋賀県,女性,55～59歳,40.0,inf,21977
京都府,女性,55～59歳,0.0,35.0,59
京都府,女性,55～59歳,35.0,40.0,190
京都府,女性,55～59歳,40.0,inf,36421
大阪府,女性,55～59歳,0.0,35.0,187
大阪府,女性,55～59歳,35.0,40.0,705
大阪府,女性,55～59歳,40.0,inf,123483
兵庫県,女性,55～59歳,0.0,35.0,93
兵庫県,女性,55～59歳,35.0,40.0,410
兵庫県,女性,55～59歳,40.0,inf,78942
奈良県,女性,55～59歳,0.0,35.0,28
奈良県,女性,55～59歳,35.0,40.0,94
奈良県,女性,55～59歳,40.0,inf,19221
和歌山県,女性,55～59歳,0.0,35.0,25
和歌山県,女性,55～59歳,35.0,40.0,88
和歌山県,女性,55～59歳,40.0,inf,13587
鳥取県,女性,55～59歳,0.0,35.0,10
鳥取県,女性,55～59歳,35.0,40.0,49
鳥取県,女性,55～59歳,40.0,inf,8019
島根県,女性,55～59歳,0.0,35.0,10
島根県,女性,55～59歳,35.0,40.0,50
島根県,女性,55～59歳,40.0,inf,10686
岡山県,女性,55～59歳,0.0,35.0,53
岡山県,女性,55～59歳,35.0,40.0,188
岡山県,女性,55～59歳,40.0,inf,26761
広島県,女性,55～59歳,0.0,35.0,61
広島県,女性,55～59歳,35.0,40.0,224
広島県,女性,55～59歳,40.0,inf,38562
山口県,女性,55～59歳,0.0,35.0,25
山口県,女性,55～59歳,35.0,40.0,64
山口県,女性,55～59歳,40.0,inf,17830
徳島県,女性,55～59歳,0.0,35.0,24
徳島県,女性,55～59歳,35.0,40.0,76
徳島県,女性,55～59歳,40.0,inf,11090
香川県,女性,55～59歳,0.0,35.0,26
香川県,女性,55～59歳,35.0,40.0,95
香川県,女性,55～59歳,40.0,inf,14008
愛媛県,女性,55～59歳,0.0,35.0,34
愛媛県,女性,55～59歳,35.0,40.0,152
愛媛県,女性,55～59歳,40.0,inf,20111
高知県,女性,55～59歳,0.0,35.0,22
高知県,女性,55～59歳,35.0,40.0,48
高知県,女性,55～59歳,40.0,inf,10506
福岡県,女性,55～59歳,0.0,35.0,88
福岡県,女性,55～59歳,35.0,40.0,356
福岡県,女性,55～59歳,40.0,inf,67904
佐賀県,女性,55～59歳,0.0,35.0,-
佐賀県,女性,55～59歳,35.0,40.0,61
佐賀県,女性,55～59歳,40.0,inf,11534
長崎県,女性,55～59歳,0.0,35.0,30
長崎県,女性,55～59歳,35.0,40.0,103
長崎県,女性,55～59歳,40.0,inf,19311
熊本県,女性,55～59歳,0.0,35.0,48
熊本県,女性,55～59歳,35.0,40.0,183
熊本県,女性,55～59歳,40.0,inf,27247
大分県,女性,55～59歳,0.0,35.0,23
大分県,女性,55～59歳,35.0,40.0,77
大分県,女性,55～59歳,40.0,inf,17685
宮崎県,女性,55～59歳,0.0,35.0,37
宮崎県,女性,55～59歳,35.0,40.0,119
宮崎県,女性,55～59歳,40.0,inf,14891
鹿児島県,女性,55～59歳,0.0,35.0,45
鹿児島県,女性,55～59歳,35.0,40.0,162
鹿児島県,女性,55～59歳,40.0,inf,21596
沖縄県,女性,55～59歳,0.0,35.0,46
沖縄県,女性,55～59歳,35.0,40.0,175
沖縄県,女性,55～59歳,40.0,inf,19472
北海道,女性,60～64歳,0.0,35.0,83
北海道,女性,60～64歳,35.0,40.0,405
北海道,女性,60～64歳,40.0,inf,53969
青森県,女性,60～64歳,0.0,35.0,27
青森県,女性,60～64歳,35.0,40.0,87
青森県,女性,60～64歳,40.0,inf,18824
岩手県,女性,60～64歳,0.0,35.0,46
岩手県,女性,60～64歳,35.0,40.0,136
岩手県,女性,60～64歳,40.0,inf,19664
宮城県,女性,60～64歳,0.0,35.0,67
宮城県,女性,60～64歳,35.0,40.0,293
宮城県,女性,60～64歳,40.0,inf,35085
秋田県,女性,60～64歳,0.0,35.0,31
秋田県,女性,60～64歳,35.0,40.0,108
秋田県,女性,60～64歳,40.0,inf,16013
山形県,女性,60～64歳,0.0,35.0,37
山形県,女性,60～64歳,35.0,40.0,156
山形県,女性,60～64歳,40.0,inf,21155
福島県,女性,60～64歳,0.0,35.0,62
福島県,女性,60～64歳,35.0,40.0,231
福島県,女性,60～64歳,40.0,inf,30362
茨城県,女性,60～64歳,0.0,35.0,71
茨城県,女性,60～64歳,35.0,40.0,268
茨城県,女性,60～64歳,40.0,inf,37909
栃木県,女性,60～64歳,0.0,35.0,45
栃木県,女性,60～64歳,35.0,40.0,181
栃木県,女性,60～64歳,40.0,inf,26613
群馬県,女性,60～64歳,0.0,35.0,54
群馬県,女性,60～64歳,35.0,40.0,221
群馬県,女性,60～64歳,40.0,inf,26046
埼玉県,女性,60～64歳,0.0,35.0,127
埼玉県,女性,60～64歳,35.0,40.0,570
埼玉県,女性,60～64歳,40.0,inf,86830
千葉県,女性,60～64歳,0.0,35.0,129
千葉県,女性,60～64歳,35.0,40.0,464
千葉県,女性,60～64歳,40.0,inf,73799
東京都,女性,60～64歳,0.0,35.0,290
東京都,女性,60～64歳,35.0,40.0,1057
東京都,女性,60～64歳,40.0,inf,173350
神奈川県,女性,60～64歳,0.0,35.0,147
神奈川県,女性,60～64歳,35.0,40.0,509
神奈川県,女性,60～64歳,40.0,inf,101167
新潟県,女性,60～64歳,0.0,35.0,58
新潟県,女性,60～64歳,35.0,40.0,275
新潟県,女性,60～64歳,40.0,inf,35171
富山県,女性,60～64歳,0.0,35.0,29
富山県,女性,60～64歳,35.0,40.0,83
富山県,女性,60～64歳,40.0,inf,15707
石川県,女性,60～64歳,0.0,35.0,41
石川県,女性,60～64歳,35.0,40.0,135
石川県,女性,60～64歳,40.0,inf,16711
福井県,女性,60～64歳,0.0,35.0,24
福井県,女性,60～64歳,35.0,40.0,78
福井県,女性,60～64歳,40.0,inf,11210
山梨県,女性,60～64歳,0.0,35.0,29
山梨県,女性,60～64歳,35.0,40.0,93
山梨県,女性,60～64歳,40.0,inf,13819
長野県,女性,60～64歳,0.0,35.0,54
長野県,女性,60～64歳,35.0,40.0,224
長野県,女性,60～64歳,40.0,inf,32031
岐阜県,女性,60～64歳,0.0,35.0,47
岐阜県,女性,60～64歳,35.0,40.0,196
岐阜県,女性,60～64歳,40.0,inf,29024
静岡県,女性,60～64歳,0.0,35.0,85
静岡県,女性,60～64歳,35.0,40.0,305
静岡県,女性,60～64歳,40.0,inf,51168
愛知県,女性,60～64歳,0.0,35.0,143
愛知県,女性,60～64歳,35.0,40.0,513
愛知県,女性,60～64歳,40.0,inf,88882
三重県,女性,60～64歳,0.0,35.0,47
三重県,女性,60～64歳,35.0,40.0,191
三重県,女性,60～64歳,40.0,inf,25598
滋賀県,女性,60～64歳,0.0,35.0,33
滋賀県,女性,60～64歳,35.0,40.0,117
滋賀県,女性,60～64歳,40.0,inf,19659
京都府,女性,60～64歳,0.0,35.0,43
京都府,女性,60～64歳,35.0,40.0,175
京都府,女性,60～64歳,40.0,inf,29704
大阪府,女性,60～64歳,0.0,35.0,141
大阪府,女性,60～64歳,35.0,40.0,569
大阪府,女性,60～64歳,40.0,inf,92472
兵庫県,女性,60～64歳,0.0,35.0,79
兵庫県,女性,60～64歳,35.0,40.0,379
兵庫県,女性,60～64歳,40.0,inf,66135
奈良県,女性,60～64歳,0.0,35.0,25
奈良県,女性,60～64歳,35.0,40.0,79
奈良県,女性,60～64歳,40.0,inf,16407
和歌山県,女性,60～64歳,0.0,35.0,23
和歌山県,女性,60～64歳,35.0,40.0,81
和歌山県,女性,60～64歳,40.0,inf,12292
鳥取県,女性,60～64歳,0.0,35.0,10
鳥取県,女性,60～64歳,35.0,40.0,51
鳥取県,女性,60～64歳,40.0,inf,7608
島根県,女性,60～64歳,0.0,35.0,19
島根県,女性,60～64歳,35.0,40.0,57
島根県,女性,60～64歳,40.0,inf,10770
岡山県,女性,60～64歳,0.0,35.0,53
岡山県,女性,60～64歳,35.0,40.0,180
岡山県,女性,60～64歳,40.0,inf,23907
広島県,女性,60～64歳,0.0,35.0,46
広島県,女性,60～64歳,35.0,40.0,200
広島県,女性,60～64歳,40.0,inf,32919
山口県,女性,60～64歳,0.0,35.0,19
山口県,女性,60～64歳,35.0,40.0,99
山口県,女性,60～64歳,40.0,inf,16734
徳島県,女性,60～64歳,0.0,35.0,21
徳島県,女性,60～64歳,35.0,40.0,88
徳島県,女性,60～64歳,40.0,inf,10607
香川県,女性,60～64歳,0.0,35.0,40
香川県,女性,60～64歳,35.0,40.0,124
香川県,女性,60～64歳,40.0,inf,13516
愛媛県,女性,60～64歳,0.0,35.0,33
愛媛県,女性,60～64歳,35.0,40.0,123
愛媛県,女性,60～64歳,40.0,inf,18298
高知県,女性,60～64歳,0.0,35.0,21
高知県,女性,60～64歳,35.0,40.0,74
高知県,女性,60～64歳,40.0,inf,10026
福岡県,女性,60～64歳,0.0,35.0,79
福岡県,女性,60～64歳,35.0,40.0,291
福岡県,女性,60～64歳,40.0,inf,59720
佐賀県,女性,60～64歳,0.0,35.0,31
佐賀県,女性,60～64歳,35.0,40.0,70
佐賀県,女性,60～64歳,40.0,inf,11567
長崎県,女性,60～64歳,0.0,35.0,38
長崎県,女性,60～64歳,35.0,40.0,137
長崎県,女性,60～64歳,40.0,inf,18825
熊本県,女性,60～64歳,0.0,35.0,50
熊本県,女性,60～64歳,35.0,40.0,194
熊本県,女性,60～64歳,40.0,inf,25867
大分県,女性,60～64歳,0.0,35.0,20
大分県,女性,60～64歳,35.0,40.0,98
大分県,女性,60～64歳,40.0,inf,17501
宮崎県,女性,60～64歳,0.0,35.0,32
宮崎県,女性,60～64歳,35.0,40.0,135
宮崎県,女性,60～64歳,40.0,inf,14812
鹿児島県,女性,60～64歳,0.0,35.0,52
鹿児島県,女性,60～64歳,35.0,40.0,218
鹿児島県,女性,60～64歳,40.0,inf,22850
沖縄県,女性,60～64歳,0.0,35.0,46
沖縄県,女性,60～64歳,35.0,40.0,177
沖縄県,女性,60～64歳,40.0,inf,17386
北海道,女性,65～69歳,0.0,35.0,109
北海道,女性,65～69歳,35.0,40.0,420
北海道,女性,65～69歳,40.0,inf,44474
青森県,女性,65～69歳,0.0,35.0,24
青森県,女性,65～69歳,35.0,40.0,111
青森県,女性,65～69歳,40.0,inf,18395
岩手県,女性,65～69歳,0.0,35.0,71
岩手県,女性,65～69歳,35.0,40.0,215
岩手県,女性,65～69歳,40.0,inf,21075
宮城県,女性,65～69歳,0.0,35.0,116
宮城県,女性,65～69歳,35.0,40.0,383
宮城県,女性,65～69歳,40.0,inf,36177
秋田県,女性,65～69歳,0.0,35.0,38
秋田県,女性,65～69歳,35.0,40.0,160
秋田県,女性,65～69歳,40.0,inf,16399
山形県,女性,65～69歳,0.0,35.0,51
山形県,女性,65～69歳,35.0,40.0,216
山形県,女性,65～69歳,40.0,inf,21476
福島県,女性,65～69歳,0.0,35.0,74
福島県,女性,65～69歳,35.0,40.0,340
福島県,女性,65～69歳,40.0,inf,30808
茨城県,女性,65～69歳,0.0,35.0,79
茨城県,女性,65～69歳,35.0,40.0,371
茨城県,女性,65～69歳,40.0,inf,37819
栃木県,女性,65～69歳,0.0,35.0,53
栃木県,女性,65～69歳,35.0,40.0,185
栃木県,女性,65～69歳,40.0,inf,27025
群馬県,女性,65～69歳,0.0,35.0,83
群馬県,女性,65～69歳,35.0,40.0,298
群馬県,女性,65～69歳,40.0,inf,28421
埼玉県,女性,65～69歳,0.0,35.0,180
埼玉県,女性,65～69歳,35.0,40.0,702
埼玉県,女性,65～69歳,40.0,inf,86901
千葉県,女性,65～69歳,0.0,35.0,146
千葉県,女性,65～69歳,35.0,40.0,543
千葉県,女性,65～69歳,40.0,inf,74395
東京都,女性,65～69歳,0.0,35.0,343
東京都,女性,65～69歳,35.0,40.0,1084
東京都,女性,65～69歳,40.0,inf,149386
神奈川県,女性,65～69歳,0.0,35.0,144
神奈川県,女性,65～69歳,35.0,40.0,533
神奈川県,女性,65～69歳,40.0,inf,82433
